id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado,nome_cliente,email_cliente,pais,id_produto,produto_associado_nome,produto_associado_categoria,produto_associado_preco
9282,3559,2024-12-18,1889.1,60,Cliente 3559,cliente3559@exemplo.com,Brasil,60,Produto 60,Esportes,519.56
9283,2962,2024-02-27,3229.81,12,Cliente 2962,cliente2962@exemplo.com,Portugal,12,Produto 12,Eletrônicos,758.69
9284,2683,2024-03-01,341.49,605,Cliente 2683,cliente2683@exemplo.com,Portugal,605,Produto 605,Artigos para Casa,601.28
9285,1503,2023-08-28,3044.57,778,Cliente 1503,cliente1503@exemplo.com,EUA,778,Produto 778,Livros,629.43
9286,4,2024-05-01,2933.17,351,Cliente 4,cliente4@exemplo.com,Canadá,351,Produto 351,Esportes,799.54
9287,3780,2023-04-06,863.63,537,Cliente 3780,cliente3780@exemplo.com,Peru,537,Produto 537,Beleza,174.16
9288,4131,2024-05-09,648.15,999,Cliente 4131,cliente4131@exemplo.com,Canadá,999,Produto 999,Beleza,989.99
9289,3293,2023-01-30,1673.26,1,Cliente 3293,cliente3293@exemplo.com,EUA,1,Produto 1,Brinquedos,28.87
9290,576,2024-04-19,333.15,451,Cliente 576,cliente576@exemplo.com,México,451,Produto 451,Alimentos,497.11
9291,3104,2023-10-28,1298.19,803,Cliente 3104,cliente3104@exemplo.com,EUA,803,Produto 803,Brinquedos,648.79
9292,1740,2024-08-27,955.99,223,Cliente 1740,cliente1740@exemplo.com,Espanha,223,Produto 223,Artigos para Casa,991.02
9293,1711,2023-08-29,2566.57,858,Cliente 1711,cliente1711@exemplo.com,Espanha,858,Produto 858,Roupas,926.41
9294,1752,2024-11-14,3451.66,764,Cliente 1752,cliente1752@exemplo.com,EUA,764,Produto 764,Artigos para Casa,858.94
9295,4681,2024-02-14,2650.42,625,Cliente 4681,cliente4681@exemplo.com,Brasil,625,Produto 625,Alimentos,128.74
9296,3520,2023-11-15,3216.96,179,Cliente 3520,cliente3520@exemplo.com,Brasil,179,Produto 179,Brinquedos,840.81
9297,1167,2024-12-26,717.04,758,Cliente 1167,cliente1167@exemplo.com,México,758,Produto 758,Roupas,978.53
9298,2182,2023-09-28,2538.01,794,Cliente 2182,cliente2182@exemplo.com,Brasil,794,Produto 794,Esportes,242.89
9299,3701,2023-09-27,3399.5,80,Cliente 3701,cliente3701@exemplo.com,EUA,80,Produto 80,Beleza,612.97
9300,2671,2023-07-29,4564.61,469,Cliente 2671,cliente2671@exemplo.com,Argentina,469,Produto 469,Livros,814.43
9301,637,2024-06-06,2770.05,776,Cliente 637,cliente637@exemplo.com,Peru,776,Produto 776,Roupas,128.56
9302,4173,2024-01-09,456.31,491,Cliente 4173,cliente4173@exemplo.com,Argentina,491,Produto 491,Brinquedos,83.34
9303,2688,2023-07-12,1269.5,999,Cliente 2688,cliente2688@exemplo.com,EUA,999,Produto 999,Beleza,989.99
9304,4340,2024-09-06,2744.05,907,Cliente 4340,cliente4340@exemplo.com,Colômbia,907,Produto 907,Esportes,324.55
9305,4486,2024-05-26,1054.98,97,Cliente 4486,cliente4486@exemplo.com,Canadá,97,Produto 97,Artigos para Casa,566.2
9306,602,2024-06-28,841.57,117,Cliente 602,cliente602@exemplo.com,Peru,117,Produto 117,Artigos para Casa,437.49
9307,1620,2023-05-26,2207.83,972,Cliente 1620,cliente1620@exemplo.com,Espanha,972,Produto 972,Alimentos,693.51
9308,1934,2023-03-03,1218.41,444,Cliente 1934,cliente1934@exemplo.com,Portugal,444,Produto 444,Brinquedos,119.9
9309,4683,2024-08-13,2251.06,824,Cliente 4683,cliente4683@exemplo.com,Brasil,824,Produto 824,Brinquedos,885.8
9310,1762,2024-05-30,3919.12,198,Cliente 1762,cliente1762@exemplo.com,Brasil,198,Produto 198,Alimentos,589.3
9311,2535,2024-07-09,2124.4,22,Cliente 2535,cliente2535@exemplo.com,Chile,22,Produto 22,Alimentos,766.58
9312,3242,2023-08-26,4609.5,813,Cliente 3242,cliente3242@exemplo.com,Canadá,813,Produto 813,Brinquedos,170.23
9313,966,2024-02-10,1853.5,349,Cliente 966,cliente966@exemplo.com,Brasil,349,Produto 349,Roupas,889.51
9314,2397,2024-07-02,3733.14,580,Cliente 2397,cliente2397@exemplo.com,Canadá,580,Produto 580,Alimentos,34.31
9315,3458,2024-08-16,4771.47,335,Cliente 3458,cliente3458@exemplo.com,Argentina,335,Produto 335,Brinquedos,877.6
9316,4909,2023-12-31,4299.62,686,Cliente 4909,cliente4909@exemplo.com,Brasil,686,Produto 686,Eletrônicos,313.56
9317,4931,2024-05-17,2823.57,851,Cliente 4931,cliente4931@exemplo.com,Peru,851,Produto 851,Roupas,891.06
9318,3953,2024-02-24,4030.94,879,Cliente 3953,cliente3953@exemplo.com,Portugal,879,Produto 879,Livros,405.36
9319,3405,2023-07-26,1756.4,472,Cliente 3405,cliente3405@exemplo.com,Argentina,472,Produto 472,Roupas,113.98
9320,3404,2024-04-12,2941.75,733,Cliente 3404,cliente3404@exemplo.com,Peru,733,Produto 733,Beleza,187.5
9321,760,2023-04-01,4145.46,232,Cliente 760,cliente760@exemplo.com,Peru,232,Produto 232,Livros,67.1
9322,1268,2024-04-22,4843.01,295,Cliente 1268,cliente1268@exemplo.com,EUA,295,Produto 295,Beleza,231.21
9323,2957,2023-06-16,3726.46,163,Cliente 2957,cliente2957@exemplo.com,Brasil,163,Produto 163,Esportes,803.75
9324,2535,2024-06-01,1004.84,910,Cliente 2535,cliente2535@exemplo.com,Chile,910,Produto 910,Beleza,34.96
9325,568,2024-03-08,4169.18,520,Cliente 568,cliente568@exemplo.com,México,520,Produto 520,Beleza,162.54
9326,147,2023-10-06,4156.94,771,Cliente 147,cliente147@exemplo.com,Portugal,771,Produto 771,Brinquedos,297.06
9327,4561,2023-08-23,1508.61,531,Cliente 4561,cliente4561@exemplo.com,Argentina,531,Produto 531,Eletrônicos,853.23
9328,927,2024-12-04,1049.1,969,Cliente 927,cliente927@exemplo.com,Colômbia,969,Produto 969,Beleza,983.68
9329,311,2023-09-18,12.58,321,Cliente 311,cliente311@exemplo.com,Espanha,321,Produto 321,Brinquedos,329.84
9330,1486,2024-01-28,4046.88,322,Cliente 1486,cliente1486@exemplo.com,Chile,322,Produto 322,Eletrônicos,47.57
9331,2293,2023-12-11,3037.55,624,Cliente 2293,cliente2293@exemplo.com,Portugal,624,Produto 624,Esportes,242.76
9332,2836,2023-03-23,35.57,204,Cliente 2836,cliente2836@exemplo.com,Chile,204,Produto 204,Brinquedos,737.69
9333,2116,2024-10-02,559.58,504,Cliente 2116,cliente2116@exemplo.com,Chile,504,Produto 504,Artigos para Casa,603.12
9334,3166,2023-06-09,4089.55,141,Cliente 3166,cliente3166@exemplo.com,EUA,141,Produto 141,Esportes,394.26
9335,3626,2024-12-21,1771.88,927,Cliente 3626,cliente3626@exemplo.com,Peru,927,Produto 927,Brinquedos,272.08
9336,3171,2024-12-24,161.12,238,Cliente 3171,cliente3171@exemplo.com,Argentina,238,Produto 238,Roupas,670.07
9337,4484,2024-10-19,4899.01,64,Cliente 4484,cliente4484@exemplo.com,Chile,64,Produto 64,Artigos para Casa,579.98
9338,2395,2023-07-29,710.05,952,Cliente 2395,cliente2395@exemplo.com,Portugal,952,Produto 952,Livros,353.09
9339,4662,2024-09-06,3899.58,969,Cliente 4662,cliente4662@exemplo.com,México,969,Produto 969,Beleza,983.68
9340,2179,2023-09-14,769.01,603,Cliente 2179,cliente2179@exemplo.com,Espanha,603,Produto 603,Livros,931.31
9341,4696,2024-11-17,1276.09,724,Cliente 4696,cliente4696@exemplo.com,Colômbia,724,Produto 724,Beleza,420.94
9342,4472,2024-01-14,4663.36,4,Cliente 4472,cliente4472@exemplo.com,Peru,4,Produto 4,Brinquedos,781.93
9343,2848,2023-05-27,2681.24,444,Cliente 2848,cliente2848@exemplo.com,Portugal,444,Produto 444,Brinquedos,119.9
9344,220,2024-12-04,3824.97,600,Cliente 220,cliente220@exemplo.com,Portugal,600,Produto 600,Eletrônicos,168.25
9345,4529,2024-11-06,3393.65,117,Cliente 4529,cliente4529@exemplo.com,Brasil,117,Produto 117,Artigos para Casa,437.49
9346,2959,2024-11-03,2906.55,571,Cliente 2959,cliente2959@exemplo.com,Argentina,571,Produto 571,Brinquedos,141.07
9347,3316,2023-07-08,1468.72,358,Cliente 3316,cliente3316@exemplo.com,Argentina,358,Produto 358,Esportes,778.68
9348,1212,2024-06-15,3782.27,781,Cliente 1212,cliente1212@exemplo.com,México,781,Produto 781,Brinquedos,547.93
9349,4014,2023-02-10,2204.86,936,Cliente 4014,cliente4014@exemplo.com,Canadá,936,Produto 936,Artigos para Casa,427.09
9350,4336,2024-12-08,427.35,760,Cliente 4336,cliente4336@exemplo.com,Colômbia,760,Produto 760,Esportes,178.62
9351,370,2023-04-23,3481.99,681,Cliente 370,cliente370@exemplo.com,Brasil,681,Produto 681,Artigos para Casa,443.79
9352,4201,2024-07-14,683.43,561,Cliente 4201,cliente4201@exemplo.com,México,561,Produto 561,Brinquedos,578.98
9353,2490,2023-05-07,4975.77,746,Cliente 2490,cliente2490@exemplo.com,Canadá,746,Produto 746,Esportes,767.76
9354,2945,2023-06-26,1804.64,176,Cliente 2945,cliente2945@exemplo.com,Espanha,176,Produto 176,Beleza,844.09
9355,3277,2024-02-20,960.01,413,Cliente 3277,cliente3277@exemplo.com,Canadá,413,Produto 413,Esportes,268.74
9356,2096,2024-04-24,1937.43,817,Cliente 2096,cliente2096@exemplo.com,EUA,817,Produto 817,Esportes,417.31
9357,2646,2024-06-20,4359.04,974,Cliente 2646,cliente2646@exemplo.com,Peru,974,Produto 974,Beleza,773.23
9358,1724,2023-04-27,2141.54,229,Cliente 1724,cliente1724@exemplo.com,Canadá,229,Produto 229,Esportes,225.09
9359,578,2024-03-10,2875.62,862,Cliente 578,cliente578@exemplo.com,Canadá,862,Produto 862,Esportes,623.51
9360,632,2023-03-01,2879.59,850,Cliente 632,cliente632@exemplo.com,Espanha,850,Produto 850,Eletrônicos,502.33
9361,3695,2023-02-04,4506.71,28,Cliente 3695,cliente3695@exemplo.com,Brasil,28,Produto 28,Brinquedos,527.64
9362,4945,2024-06-27,1555.04,397,Cliente 4945,cliente4945@exemplo.com,Peru,397,Produto 397,Esportes,764.8
9363,4753,2023-02-28,4671.46,379,Cliente 4753,cliente4753@exemplo.com,Peru,379,Produto 379,Brinquedos,743.97
9364,1140,2024-04-24,4961.0,549,Cliente 1140,cliente1140@exemplo.com,Argentina,549,Produto 549,Artigos para Casa,147.9
9365,1526,2023-08-27,320.24,982,Cliente 1526,cliente1526@exemplo.com,Brasil,982,Produto 982,Brinquedos,135.25
9366,2240,2023-06-20,1770.03,468,Cliente 2240,cliente2240@exemplo.com,Canadá,468,Produto 468,Alimentos,791.36
9367,3742,2023-09-05,3597.92,530,Cliente 3742,cliente3742@exemplo.com,Argentina,530,Produto 530,Brinquedos,81.09
9368,1404,2023-10-28,4788.21,758,Cliente 1404,cliente1404@exemplo.com,Colômbia,758,Produto 758,Roupas,978.53
9369,1880,2023-12-14,3098.81,398,Cliente 1880,cliente1880@exemplo.com,México,398,Produto 398,Artigos para Casa,792.11
9370,2192,2024-12-06,1396.07,541,Cliente 2192,cliente2192@exemplo.com,Argentina,541,Produto 541,Livros,65.19
9371,948,2024-09-18,4132.93,627,Cliente 948,cliente948@exemplo.com,México,627,Produto 627,Brinquedos,188.66
9372,3107,2024-08-16,2033.84,813,Cliente 3107,cliente3107@exemplo.com,Portugal,813,Produto 813,Brinquedos,170.23
9373,991,2024-04-21,3934.48,763,Cliente 991,cliente991@exemplo.com,Portugal,763,Produto 763,Livros,946.27
9374,1690,2023-04-19,970.25,537,Cliente 1690,cliente1690@exemplo.com,EUA,537,Produto 537,Beleza,174.16
9375,1419,2024-06-10,1996.56,674,Cliente 1419,cliente1419@exemplo.com,Colômbia,674,Produto 674,Alimentos,725.42
9376,1792,2024-09-21,379.59,409,Cliente 1792,cliente1792@exemplo.com,Chile,409,Produto 409,Roupas,967.86
9377,2403,2024-07-02,1116.4,166,Cliente 2403,cliente2403@exemplo.com,Argentina,166,Produto 166,Alimentos,871.65
9378,244,2023-10-15,1574.79,129,Cliente 244,cliente244@exemplo.com,Brasil,129,Produto 129,Eletrônicos,338.71
9379,2120,2023-07-04,1310.85,43,Cliente 2120,cliente2120@exemplo.com,Argentina,43,Produto 43,Esportes,78.41
9380,3073,2024-01-13,622.32,816,Cliente 3073,cliente3073@exemplo.com,Brasil,816,Produto 816,Eletrônicos,894.86
9381,3380,2023-09-27,4548.95,219,Cliente 3380,cliente3380@exemplo.com,Portugal,219,Produto 219,Alimentos,804.88
9382,4805,2023-01-12,4895.36,840,Cliente 4805,cliente4805@exemplo.com,Chile,840,Produto 840,Alimentos,261.57
9383,1172,2024-09-07,2545.39,225,Cliente 1172,cliente1172@exemplo.com,Portugal,225,Produto 225,Artigos para Casa,239.19
9384,800,2024-12-20,362.57,631,Cliente 800,cliente800@exemplo.com,Argentina,631,Produto 631,Alimentos,164.43
9385,1778,2024-12-07,4231.28,474,Cliente 1778,cliente1778@exemplo.com,Chile,474,Produto 474,Esportes,113.38
9386,4571,2023-05-02,3807.99,983,Cliente 4571,cliente4571@exemplo.com,Brasil,983,Produto 983,Roupas,920.84
9387,2921,2024-08-01,867.88,237,Cliente 2921,cliente2921@exemplo.com,Chile,237,Produto 237,Beleza,347.29
9388,4453,2023-01-07,2469.34,722,Cliente 4453,cliente4453@exemplo.com,Espanha,722,Produto 722,Roupas,770.0
9389,281,2024-09-15,722.2,771,Cliente 281,cliente281@exemplo.com,Espanha,771,Produto 771,Brinquedos,297.06
9390,4237,2024-06-07,2319.13,697,Cliente 4237,cliente4237@exemplo.com,Argentina,697,Produto 697,Roupas,671.95
9391,2189,2024-04-22,3787.56,129,Cliente 2189,cliente2189@exemplo.com,Portugal,129,Produto 129,Eletrônicos,338.71
9392,516,2024-09-19,1988.34,65,Cliente 516,cliente516@exemplo.com,México,65,Produto 65,Artigos para Casa,58.7
9393,1883,2023-07-22,960.04,890,Cliente 1883,cliente1883@exemplo.com,Canadá,890,Produto 890,Artigos para Casa,716.85
9394,1417,2024-05-25,382.26,536,Cliente 1417,cliente1417@exemplo.com,México,536,Produto 536,Roupas,481.1
9395,3626,2023-02-22,1939.7,658,Cliente 3626,cliente3626@exemplo.com,Peru,658,Produto 658,Esportes,531.8
9396,3295,2024-01-11,3666.24,208,Cliente 3295,cliente3295@exemplo.com,México,208,Produto 208,Beleza,816.06
9397,1451,2024-10-13,3109.93,836,Cliente 1451,cliente1451@exemplo.com,Portugal,836,Produto 836,Esportes,479.23
9398,3826,2024-09-04,2655.29,354,Cliente 3826,cliente3826@exemplo.com,EUA,354,Produto 354,Roupas,948.49
9399,4001,2024-02-03,4985.69,474,Cliente 4001,cliente4001@exemplo.com,Argentina,474,Produto 474,Esportes,113.38
9400,230,2024-01-19,4905.72,262,Cliente 230,cliente230@exemplo.com,Peru,262,Produto 262,Artigos para Casa,76.41
9401,4242,2023-03-28,2361.87,49,Cliente 4242,cliente4242@exemplo.com,Argentina,49,Produto 49,Brinquedos,246.44
9402,4344,2024-12-03,331.99,686,Cliente 4344,cliente4344@exemplo.com,Espanha,686,Produto 686,Eletrônicos,313.56
9403,3596,2023-08-15,2930.15,522,Cliente 3596,cliente3596@exemplo.com,Peru,522,Produto 522,Brinquedos,624.54
9404,789,2024-05-18,2189.21,499,Cliente 789,cliente789@exemplo.com,Espanha,499,Produto 499,Esportes,858.7
9405,702,2024-08-02,3871.62,756,Cliente 702,cliente702@exemplo.com,EUA,756,Produto 756,Esportes,163.69
9406,149,2023-11-01,3896.27,31,Cliente 149,cliente149@exemplo.com,Canadá,31,Produto 31,Roupas,886.34
9407,1139,2023-09-12,398.25,470,Cliente 1139,cliente1139@exemplo.com,EUA,470,Produto 470,Artigos para Casa,677.62
9408,33,2023-08-18,3282.96,91,Cliente 33,cliente33@exemplo.com,Canadá,91,Produto 91,Alimentos,17.09
9409,4402,2023-02-06,667.1,276,Cliente 4402,cliente4402@exemplo.com,Chile,276,Produto 276,Artigos para Casa,829.2
9410,1940,2023-03-07,3835.25,475,Cliente 1940,cliente1940@exemplo.com,Argentina,475,Produto 475,Alimentos,592.64
9411,2093,2023-02-20,1297.32,497,Cliente 2093,cliente2093@exemplo.com,Canadá,497,Produto 497,Brinquedos,379.4
9412,2655,2023-07-20,1365.35,845,Cliente 2655,cliente2655@exemplo.com,EUA,845,Produto 845,Livros,749.28
9413,2135,2023-12-19,2401.83,594,Cliente 2135,cliente2135@exemplo.com,Chile,594,Produto 594,Esportes,251.65
9414,4325,2023-12-29,250.66,609,Cliente 4325,cliente4325@exemplo.com,Canadá,609,Produto 609,Livros,403.42
9415,3124,2024-10-28,4616.97,449,Cliente 3124,cliente3124@exemplo.com,Colômbia,449,Produto 449,Roupas,688.96
9416,1396,2024-07-06,1395.58,730,Cliente 1396,cliente1396@exemplo.com,Peru,730,Produto 730,Artigos para Casa,688.87
9417,2905,2023-01-29,2830.59,375,Cliente 2905,cliente2905@exemplo.com,Chile,375,Produto 375,Esportes,472.65
9418,4191,2023-08-22,3823.53,219,Cliente 4191,cliente4191@exemplo.com,Espanha,219,Produto 219,Alimentos,804.88
9419,3892,2023-08-07,1577.08,759,Cliente 3892,cliente3892@exemplo.com,Canadá,759,Produto 759,Brinquedos,461.31
9420,794,2024-12-15,2065.5,74,Cliente 794,cliente794@exemplo.com,Argentina,74,Produto 74,Roupas,971.99
9421,1723,2023-12-13,2073.4,188,Cliente 1723,cliente1723@exemplo.com,Canadá,188,Produto 188,Beleza,589.5
9422,1697,2024-08-11,738.07,939,Cliente 1697,cliente1697@exemplo.com,Espanha,939,Produto 939,Eletrônicos,757.91
9423,4520,2023-07-28,763.16,803,Cliente 4520,cliente4520@exemplo.com,Brasil,803,Produto 803,Brinquedos,648.79
9424,3457,2023-10-11,3234.75,911,Cliente 3457,cliente3457@exemplo.com,México,911,Produto 911,Esportes,654.5
9425,4265,2024-11-23,2517.34,367,Cliente 4265,cliente4265@exemplo.com,Chile,367,Produto 367,Brinquedos,326.51
9426,4763,2024-07-21,3326.9,814,Cliente 4763,cliente4763@exemplo.com,Colômbia,814,Produto 814,Roupas,265.15
9427,2141,2024-08-27,4234.83,821,Cliente 2141,cliente2141@exemplo.com,Colômbia,821,Produto 821,Roupas,558.84
9428,3828,2023-04-30,1528.5,140,Cliente 3828,cliente3828@exemplo.com,Canadá,140,Produto 140,Esportes,831.28
9429,1085,2024-04-18,4453.53,327,Cliente 1085,cliente1085@exemplo.com,Espanha,327,Produto 327,Roupas,146.01
9430,4368,2024-02-02,157.42,151,Cliente 4368,cliente4368@exemplo.com,Chile,151,Produto 151,Eletrônicos,674.28
9431,1602,2024-09-06,177.07,130,Cliente 1602,cliente1602@exemplo.com,Espanha,130,Produto 130,Beleza,557.76
9432,3999,2023-02-13,442.37,596,Cliente 3999,cliente3999@exemplo.com,Argentina,596,Produto 596,Alimentos,689.29
9433,3477,2024-09-22,3222.28,482,Cliente 3477,cliente3477@exemplo.com,México,482,Produto 482,Roupas,179.1
9434,2659,2024-12-21,2871.5,747,Cliente 2659,cliente2659@exemplo.com,México,747,Produto 747,Brinquedos,535.33
9435,2615,2023-06-17,1005.7,221,Cliente 2615,cliente2615@exemplo.com,Chile,221,Produto 221,Esportes,490.46
9436,4775,2024-06-10,2143.75,450,Cliente 4775,cliente4775@exemplo.com,Canadá,450,Produto 450,Roupas,535.57
9437,3400,2023-06-14,2000.72,558,Cliente 3400,cliente3400@exemplo.com,Portugal,558,Produto 558,Roupas,350.92
9438,1354,2023-11-16,4560.72,484,Cliente 1354,cliente1354@exemplo.com,Portugal,484,Produto 484,Eletrônicos,231.62
9439,3749,2024-06-25,753.94,614,Cliente 3749,cliente3749@exemplo.com,EUA,614,Produto 614,Alimentos,973.07
9440,4818,2024-06-28,1502.2,355,Cliente 4818,cliente4818@exemplo.com,Peru,355,Produto 355,Livros,382.45
9441,2959,2023-06-10,3610.4,290,Cliente 2959,cliente2959@exemplo.com,Argentina,290,Produto 290,Artigos para Casa,835.31
9442,2499,2023-03-01,1143.11,535,Cliente 2499,cliente2499@exemplo.com,Chile,535,Produto 535,Roupas,5.72
9443,4986,2023-01-24,3622.45,975,Cliente 4986,cliente4986@exemplo.com,Argentina,975,Produto 975,Roupas,721.48
9444,4147,2024-04-13,4714.49,989,Cliente 4147,cliente4147@exemplo.com,EUA,989,Produto 989,Artigos para Casa,786.44
9445,1623,2024-05-16,1822.17,47,Cliente 1623,cliente1623@exemplo.com,Brasil,47,Produto 47,Roupas,359.93
9446,3765,2023-07-10,2440.9,753,Cliente 3765,cliente3765@exemplo.com,Colômbia,753,Produto 753,Roupas,87.77
9447,1926,2024-08-17,523.59,754,Cliente 1926,cliente1926@exemplo.com,Canadá,754,Produto 754,Beleza,409.4
9448,3177,2023-12-28,814.1,514,Cliente 3177,cliente3177@exemplo.com,Portugal,514,Produto 514,Roupas,345.41
9449,2529,2023-02-06,3698.86,433,Cliente 2529,cliente2529@exemplo.com,Chile,433,Produto 433,Roupas,759.52
9450,1400,2023-10-27,4798.0,4,Cliente 1400,cliente1400@exemplo.com,Peru,4,Produto 4,Brinquedos,781.93
9451,850,2024-06-22,4561.8,125,Cliente 850,cliente850@exemplo.com,México,125,Produto 125,Livros,583.51
9452,2413,2024-03-20,2634.95,856,Cliente 2413,cliente2413@exemplo.com,Brasil,856,Produto 856,Artigos para Casa,34.79
9453,3323,2024-11-18,4230.21,330,Cliente 3323,cliente3323@exemplo.com,EUA,330,Produto 330,Brinquedos,149.24
9454,2698,2023-07-19,2142.69,719,Cliente 2698,cliente2698@exemplo.com,Colômbia,719,Produto 719,Roupas,72.25
9455,3028,2023-02-11,4002.29,752,Cliente 3028,cliente3028@exemplo.com,Portugal,752,Produto 752,Alimentos,896.62
9456,2525,2023-03-18,2454.62,10,Cliente 2525,cliente2525@exemplo.com,Argentina,10,Produto 10,Livros,375.09
9457,3059,2023-06-22,3940.78,149,Cliente 3059,cliente3059@exemplo.com,EUA,149,Produto 149,Alimentos,213.42
9458,1820,2024-03-12,2982.11,754,Cliente 1820,cliente1820@exemplo.com,México,754,Produto 754,Beleza,409.4
9459,1061,2024-03-11,3470.61,990,Cliente 1061,cliente1061@exemplo.com,Peru,990,Produto 990,Esportes,709.18
9460,364,2023-05-30,1302.66,323,Cliente 364,cliente364@exemplo.com,Portugal,323,Produto 323,Beleza,746.39
9461,2996,2024-12-05,2153.23,192,Cliente 2996,cliente2996@exemplo.com,Espanha,192,Produto 192,Eletrônicos,715.91
9462,4932,2024-08-01,209.32,237,Cliente 4932,cliente4932@exemplo.com,Peru,237,Produto 237,Beleza,347.29
9463,4675,2024-01-11,2451.57,135,Cliente 4675,cliente4675@exemplo.com,Chile,135,Produto 135,Eletrônicos,31.8
9464,1887,2024-09-22,2131.27,15,Cliente 1887,cliente1887@exemplo.com,Argentina,15,Produto 15,Artigos para Casa,715.96
9465,2016,2023-02-15,3236.13,892,Cliente 2016,cliente2016@exemplo.com,México,892,Produto 892,Alimentos,81.28
9466,1530,2024-02-10,1126.19,125,Cliente 1530,cliente1530@exemplo.com,EUA,125,Produto 125,Livros,583.51
9467,859,2023-11-18,2393.43,690,Cliente 859,cliente859@exemplo.com,Colômbia,690,Produto 690,Livros,359.1
9468,3764,2023-01-06,1182.01,703,Cliente 3764,cliente3764@exemplo.com,Portugal,703,Produto 703,Livros,796.53
9469,4714,2024-11-21,2229.7,900,Cliente 4714,cliente4714@exemplo.com,Argentina,900,Produto 900,Eletrônicos,405.71
9470,2257,2024-01-25,416.47,36,Cliente 2257,cliente2257@exemplo.com,Peru,36,Produto 36,Livros,155.08
9471,3488,2023-07-25,4159.53,942,Cliente 3488,cliente3488@exemplo.com,Espanha,942,Produto 942,Esportes,141.94
9472,4163,2024-06-13,1819.32,718,Cliente 4163,cliente4163@exemplo.com,Portugal,718,Produto 718,Beleza,328.53
